@relation DA-TrainingSet

@attribute P string
@attribute P_DESC string
@attribute A0 string
@attribute A0_DESC string
@attribute A1 string
@attribute A1_DESC string
@attribute A2 string
@attribute A2_DESC string
@attribute IO {0,1}
@attribute Input {0,1}
@attribute Entry {0,1}
@attribute Selection {0,1}
@attribute Output {0,1}
@attribute Display {0,1}
@attribute Notification {0,1}
@attribute Data {0,1}
@attribute Read {0,1}
@attribute Single {0,1}
@attribute Multiple {0,1}
@attribute Write {0,1}
@attribute Create {0,1}
@attribute Update {0,1}
@attribute Delete {0,1}
@attribute Process {0,1}
@attribute Calculation {0,1}
@attribute Verification {0,1}
@attribute Communication {0,1}
@attribute Indoor {0,1}
@attribute Outdoor {0,1}
@attribute UseCase {0,1}
@attribute Begin {0,1}
@attribute Flow {0,1}
@attribute End {0,1}
@attribute Noise {0,1}

@data
marked,'make a mark','','','as enrolled in in the schedule',mark,'','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Add,mathematics,'','','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
determines,'set, establish, decide','the system',decider,'that the Student has not satisfied the necessary prerequisites or that the selected course offering is full','thing determined','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
satisfied,'make happy','the Student','agent, pleaser','the necessary prerequisites','patient, entity pleased','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
selected,'to make a choice, to pick out','','',the,'entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
displayed,'to present, exhibit','','','an error message','entity displayed','','',1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
select,'to make a choice, to pick out','The Student',selector,'a different course offering','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cancel,'cause to be not valid','The Student',canceller,'the operation, at which point the use case is restarted',cancelled,'','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
restarted,'to start again or anew','','','the use case','entity restarted','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Modify,change,'','causer of transformation','a Schedule or Delete a Schedule sub-flows the system is unable to retrieve the Students schedule','thing changing','','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sub-flows,'','a Schedule','','the system is unable to retrieve the Students schedule','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retrieve,'get back','the system',receiver,'the Students schedule','thing gotten','','',0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
displayed,'to present, exhibit','','','an error message','entity displayed','','',1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acknowledges,admit,'The Student','admitter, claimer, speaker','the error','proposition, claim, utterance','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
restarted,'to start again or anew','','','the use case','entity restarted','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
communicate,communicate,'the system','first  or all  communicator','','','with the Course Catalog System','other communicator s ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
specified,'set, establish, decide','','',a,'thing specified','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
display,'to present, exhibit','the system','displayer, agent','an error message','entity displayed','to the Student',location,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acknowledges,admit,'The Student','admitter, claimer, speaker','the error message','proposition, claim, utterance','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminates,'end, stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
selects,'to make a choice, to pick out','the student',selector,'maintain schedule','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
closed,shut,'','','registration for the current semester','thing closing','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
displayed,'to present, exhibit','','','a message','entity displayed','to the Student',location,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminates,'end, stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cannot,'',Students,'',register,'','for courses','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
closed,shut,'','','registration for the current semester','thing closing','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
begins,start,'this use case','beginner, Agent','the Student has logged onto the system.','Theme -Creation ','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
logged,'to record or to navigate somewhere online','','','onto the system','thing recorded, internet software','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
retrieves,'get back','The system',receiver,'the professor is eligible to teach for the current semester.','thing gotten','','',0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
displays,'to present, exhibit','The system','displayer, agent','the list of course offerings','entity displayed','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,' try to  make learn','the professor',teacher,'for the current semester',subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
retrieves,'get back','The system',receiver,'the list of courses the professor has previously selected to teach','thing gotten','','',0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
displays,'to present, exhibit','The system','displayer, agent','the list of courses the professor has previously selected to teach','entity displayed','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selected,'to make a choice, to pick out','the professor',selector,courses,'entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,' try to  make learn','the professor',teacher,courses,subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
selects,'to make a choice, to pick out','The professor',selector,'the course offerings that he she wishes to teach for the upcoming semester','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'he she','','the course offerings','','wishes to teach for the upcoming semester','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,' try to  make learn','the course offerings',teacher,'for the upcoming semester',subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
removes,remove,'The system','entity removing','the professor','thing being removed','from teaching the de-selected course offerings','removed from',0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
teaching,' try to  make learn','the professor',teacher,'the de-selected course offerings',subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
verifies,'determine truth of a proposition','The system',verifier,'that the selected offerings do not conflict  ',verified,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
conflict,'to be or come into opposition','the selected offerings','troublesome thing',' ','entity conflicted with','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
have,'own, possess','','','the same dates',possession,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' ','',times,'','the professor has previously signed up to teach','','with each other or any offerings','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
signed,'sign up: enroll, enter','','','to teach','patient enrolled','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
teach,' try to  make learn','the professor',teacher,'','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
offering,transaction,'the course','entity offering','information for each offering the professor selects.',commodity,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
offering,transaction,'','','the professor selects.',commodity,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
selects,'to make a choice, to pick out','','','the professor','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,' try to  make learn','the professor',teacher,'any courses',subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
display,'to present, exhibit','the system','displayer, agent','an error message','entity displayed','','',1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acknowledges,admit,'The professor','admitter, claimer, speaker','the message','proposition, claim, utterance','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ends,'cause to stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
find,discovery,'the systems',finder,'a schedule conflict','thing found','','',0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
trying,Attempt,'a schedule conflict','Agent Entity Trying',when,'thing tried','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
establish,establish,'','','the course offerings the Professor should take','thing set','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
take,'take, acquire, come to have','the Professor',Taker,'the course offerings','thing taken','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
display,'to present, exhibit','the system','displayer, agent','an error message indicating that a schedule conflict has occurred','entity displayed','','',1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indicating,show,'an error message',indicator,'that a schedule conflict has occurred','thing indicated','','',1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occurred,'occur, take place','','','a schedule conflict',event,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
indicate,show,'The system',indicator,'which are the conflicting courses','thing indicated','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conflicting,'',the,'','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
resolve,'resolve, come to a solution','The professor','entity making resolution','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
canceling,'cause to be not valid','The professor',canceller,'his selection',cancelled,'','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,' try to  make learn','','','  or cancel the operation, in which case any selections will be lost and the use case ends',subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' ','','','','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cancel,'cause to be not valid','','','the operation',cancelled,'','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lost,'lose, no longer have','','','any selections','thing lost','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ends,'cause to stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
selects,'to make a choice, to pick out','the Professor',selector,'select courses to teach','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,'','the Professor','','select courses','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
closed,shut,'','','registration for the current semester','thing closing','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
displayed,'to present, exhibit','','','a message','entity displayed','to the Professor',location,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminates,'end, stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
teach,' try to  make learn',they,teacher,'','','Professors cannot change the course offerings','student s ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
closed,shut,'','','registration for the current semester','thing closing','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
needed,need,'','','a professor change','thing needed','','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
closed,shut,'','',registration,'thing closing','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
handled,'hold, metaphorically deal with','','',it,'thing handled','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
begins,start,'','','this use case','Theme -Creation ','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
logged,'to record or to navigate somewhere online','the Professor','recorder, logger, agent','onto the system','thing recorded, internet software','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
taught,' try to  make learn','the Professor',teacher,'','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
selects,'to make a choice, to pick out','The Professor',selector,'a course offering','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retrieves,'get back','The system',receiver,'a list of all students who were registered for the course offering','thing gotten','','',0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
registered,'official record','','','all students','thing registered','for the course offering','registered with or for',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
retrieves,'get back','The system',receiver,'the grade information','thing gotten','','',0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assigned,'give, associate with','','','any grade','thing assigned','for the offering','assigned to',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
enters,'enter, go in','the Professor','entity entering','a grade: A, B, C, D, F, or I.','place or thing entered','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wishes,wish,'the Professor',wisher,'to skip a particular student','thing wished for','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
skip,'to miss, omit or avoid','the Professor','omiter, skipper','a particular student','thing skipped','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
left,'move away from','','','the grade information','place, person, or thing left',blank,'attribute of arg1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
filled,'to make or become full','','','the grade information',container,'','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
change,transform,'The Professor','causer of transformation','the grade for a student','thing changing','','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
entering,'enter, go in','The Professor','entity entering','a new grade','place or thing entered','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teach,' try to  make learn','the Professor',teacher,'any course offerings in the previous semester the system displays an error message',subject,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ends,'cause to stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
withdrew,'withdraw, remove oneself','too many students','entity removing','','','from the course','removed from',0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cancelled,'','','','the course','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
chooses,'choose, pick','the Professor',picker,'to cancel the operation the use case terminates, otherwise is restarted at step 2 of the basic flow.','thing picked','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cancel,'cause to be not valid','the Professor',canceller,'the operation the use case terminates, otherwise is restarted at step 2 of the basic flow.',cancelled,'','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminates,'end, stop','the use case','Intentional agent','otherwise is restarted at step 2 of the basic flow.','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
restarted,'to start again or anew','','','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
begins,start,'','','this use case','Theme -Creation ','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
logged,'to record or to navigate somewhere online','the Professor','recorder, logger, agent','onto the system','thing recorded, internet software','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
retrieves,'get back','The system',receiver,'the grade information for each of the courses the Student completed during the previous semester','thing gotten','','',0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
completed,'bring to an end','','','each of the courses','task, action coming to an end','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prepares,'prepare, make, create','The system',creator,'','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
finished,terminate,'','',Student,'thing closing','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
viewing,'assign an attribute to',Student,assigner,'the Student selects close','thing labelled','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selects,'to make a choice, to pick out','the Student',selector,close,'entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
find,discovery,'the system cannot',finder,'any grade information','thing found','','',0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
displayed,'to present, exhibit','','','a message','entity displayed','','',1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acknowledges,admit,'the Student','admitter, claimer, speaker','the message the use case terminates.','proposition, claim, utterance','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminates,'end, stop','','','the use case','Thing ending','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
begins,start,'this use case','beginner, Agent','the Student has logged onto the system.','Theme -Creation ','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
logged,'to record or to navigate somewhere online','','','onto the system','thing recorded, internet software','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
places,location,'The system',putter,'a story','thing put','in the editors to-do workflow queue.','where put',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'','','the editors','','to-do workflow queue','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defined,'assign a label or attribute','','','more than one editor','thing defined','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
used,'Take advantage of, utilise','','','a round-robin approach','thing used','to attempt to balance load',purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
attempt,try,'a round-robin approach','Agent Entity Trying','to balance load','thing tried','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
balance,'establish a balance','a round-robin approach','balancer, agent',load,'thing balanced','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
marked,'make a mark','','',Editors,mark,'','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
included,include,'','','','','in the round-robin process',group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
views,'assign an attribute to','The editor',assigner,'the story','thing labelled','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
categorizes,'assign into a category','The editor',assigner,'the story','thing assigned','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
selecting,'to make a choice, to pick out','The editor',selector,'','','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assigned,'give, associate with','','','more than one category','thing assigned','to the story','assigned to',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
assigned,'give, associate with','','','At least one category','thing assigned','to the story','assigned to',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
marks,'','The editor','','the story','','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
approved,'assent to','','','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
includes,include,'','','the story in the list of available content for paging initiation','theme, thing being included in some group','The system',group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
triggers,begin,'The system',Agent,'initiation of paging messages','Theme -Creation ','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
views,'assign an attribute to','The editor',assigner,'the story','thing labelled','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marks,'','The editor','','the story','','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rejected,'reject, decline, turn down','','','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
describes,'assign a label or attribute','The editor',describer,'the reason for rejection','thing described','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notifies,'tell, alert','The system','notifier, teller','the originator of the content that the story has been rejected and includes the reason provided by the editor','entity notified, told','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
rejected,'reject, decline, turn down','','','the story','thing rejected','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
includes,include,'','','the reason provided by the editor','theme, thing being included in some group','the story',group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
provided,'cf give','by the editor',provider,'the reason','thing provided','','',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deletes,remove,'The system','entity removing','the story','thing being removed','','',0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
selects,'to make a choice, to pick out',Editor,selector,'Modify Story','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selects,'to make a choice, to pick out',Editor,selector,'specific title','entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deleting,'',either,'','some categories','','','',0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
adding,mathematics,'','','other categories','thing being added','','',0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
selects,'to make a choice, to pick out',Editor,selector,Save.,'entity selected','','',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
re-posts,'',System,'','the story','','to the list of available content for paging initiation','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
triggers,begin,'The system',Agent,'initiation of paging messages','Theme -Creation ','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
views,'assign an attribute to','The editor',assigner,'the advertising content','thing labelled','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marks,'','The editor','','it approved.','','','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
approved,'assent to',it,approver,'','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
includes,include,'','','the advertising content in the list of available advertising for display','theme, thing being included in some group','The system',group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
creates,create,'The system',creator,'a preliminary billing record','thing created','','',0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
using,'Take advantage of, utilise','The system',User,information,'thing used','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stored,store,'','',information,commodity,'','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marks,signify,'The system',signifier,'the preliminary billing record as approved',signified,'','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
approved,'assent to','','','','','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
views,'assign an attribute to','The editor',assigner,'the advertising content','thing labelled','','',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marks,'','The editor','','it rejected and provides a reason for rejection','','','',0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rejected,'reject, decline, turn down',it,rejecter,'a reason for rejection','thing rejected','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
